"tr_header","tr_header 2","tr_header 3","tr_header 4","tr_header 5","tr_header 6","table_infogrid","table_infogrid 2","table_infogrid 3","table_infogrid 4","table_infogrid 5","table_infogrid 6","table_infogrid 7","table_infogrid 8","table_infogrid 9","table_infogrid 10","table_infogrid 11","table_infogrid 12","table_infogrid 13","table_infogrid 14","table_infogrid 15","table_infogrid 16","table_infogrid 17","table_infogrid 18","table_infogrid_title","table_infogrid 19","table_infogrid 20","table_infogrid 21","table_infogrid 22","table_infogrid 23","table_infogrid 24","table_infogrid 25","table_infogrid 26","table_infogrid 27","table_infogrid 28","table_infogrid 29","tr_header 7"
"149","Berry, Savannah","27","F","Orem","UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:17","0:36:25","0:54:44","1:13:08","1:17:07","1:31:30","1:50:04","2:08:44","2:26:43","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:05:54","2:34:30","308","29","28",""
"155","Bedford, Sylvia","32","F","South Jordan","UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:17","0:36:26","0:54:44","1:13:50","1:18:05","1:33:30","1:54:22","2:16:18","2:38:52","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:27","2:48:54","1592","70","62",""
"165","Bliss, Natasha","42","F","La Mesa","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:58","0:38:43","0:58:47","1:18:56","1:23:17","1:39:01","1:59:35","2:20:18","2:40:48","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:29","2:49:42","1727","76","8",""
"4247","Barrow, Leigh","28","F","Falmouth","ME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:06","-","0:59:30","1:19:32","1:23:50","1:39:20","1:59:33","2:20:19","-","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:29","2:49:44","1731","77","67",""
"3203","Brash, Lucy","34","F","New York","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:28","0:40:25","1:00:24","1:20:33","1:24:54","1:40:30","2:01:00","2:21:50","2:42:27","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:34","2:51:52","2085","85","73",""
"7233","Bida, Mary","27","F","Brooklyn","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:48","0:41:20","1:01:52","1:22:32","1:27:00","1:42:50","2:03:30","2:24:40","2:45:44","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:40","2:54:42","2624","121","105",""
"5922","Burgess, Bobbie","28","F","Boston","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:14","0:42:04","1:02:53","1:23:47","1:28:19","1:44:30","2:05:22","2:26:14","2:46:16","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:40","2:54:51","2665","122","106",""
"2767","Busman, Meredith","31","F","Grand Rapids","MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:38","0:41:05","1:01:40","1:22:39","1:27:11","1:43:28","2:04:47","2:26:05","2:46:47","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:43","2:55:47","2878","146","123",""
"7072","Baaske, Ally","25","F","Vancouver","BC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:41","0:41:23","1:02:10","1:22:54","1:27:28","1:43:52","2:05:06","2:26:31","2:47:23","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:44","2:56:23","3026","156","132",""
"4671","Bejarano Alvarez, Diana","39","F","Bogota","COL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:43","0:41:11","1:01:45","1:22:32","1:27:07","1:43:28","2:04:26","2:26:08","2:47:15","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:44","2:56:27","3041","157","133",""
"3374","Beucler, Amanda","28","F","Kailua","HI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:18","0:42:06","1:02:59","1:24:02","1:28:37","1:44:53","2:06:03","2:27:07","2:47:45","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:45","2:56:40","3098","161","135",""
"11028","Bouton, Megan","28","F","Corning","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:10","0:42:36","1:03:06","1:23:43","1:28:14","1:44:18","2:05:26","2:27:03","2:47:29","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:45","2:56:42","3112","163","137",""
"9862","Bewsey, Hannah","31","F","Topsham","ME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:03","0:41:21","1:01:51","1:22:35","1:27:04","1:43:18","2:04:32","2:26:12","2:47:27","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:45","2:56:44","3121","164","138",""
"5602","Bialke, Caroline","31","F","Copley","OH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:04","0:41:51","1:02:33","1:23:33","1:28:04","1:44:36","2:06:12","2:27:46","2:48:21","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:47","2:57:32","3333","183","152",""
"10416","Bugoy, Emily","33","F","Nanaimo","BC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:02","0:42:58","1:03:33","1:24:27","1:28:56","1:45:22","2:07:00","2:28:22","2:48:50","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:48","2:57:58","3484","200","166",""
"6211","Bredal, Mariah","25","F","Bozeman","MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:49","0:40:56","1:00:51","1:21:11","1:25:31","1:41:25","2:02:32","2:25:43","2:48:34","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:48","2:58:13","3556","207","172",""
"6838","Barr, Melissa","29","F","Guelph","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:01","0:42:10","1:03:14","1:24:11","1:28:40","1:45:02","2:06:55","2:29:31","2:49:57","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:50","2:58:54","3818","232","194",""
"9809","Bocksnick, Hannah","32","F","Honolulu","HI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:42","0:41:12","1:01:48","1:22:44","1:27:19","1:43:54","2:05:34","2:27:46","2:49:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:50","2:59:03","3870","237","198",""
"5259","Bobadilla, Gabby","28","F","Pickerington","OH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:05","0:41:56","1:02:45","1:23:41","1:28:16","1:44:34","2:05:41","2:27:11","2:48:57","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:50","2:59:12","3914","243","203",""
"16323","Bassitt, Harlie","24","F","Gainesville","FL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:00","0:41:20","1:01:59","1:22:55","1:27:29","1:44:02","2:05:54","2:27:54","2:49:29","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:50","2:59:14","3935","249","209",""
"6768","Beltran Whitaker, Erin","41","F","Springfield","OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:07","0:41:48","1:02:32","1:23:17","1:27:45","1:44:01","2:05:16","2:26:55","2:48:53","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:51","2:59:37","4076","260","34",""
"8581","Brignac, Victoria","37","F","New Orleans","LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:48","0:41:32","1:02:20","1:23:30","1:27:59","1:44:39","2:06:43","2:28:58","2:50:43","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:52","2:59:49","4136","263","218",""
"12293","Bryck, Megan","30","F","New London","NH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:44","0:42:54","1:03:32","1:24:30","1:29:01","1:45:25","2:07:11","2:29:12","2:50:54","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:54","3:00:41","4351","290","241",""
"6806","Belouchi, Sarah","27","F","Montréal","QC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:31","0:41:00","1:01:34","1:22:34","1:27:07","1:43:40","2:05:32","2:28:18","2:50:46","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:54","3:00:50","4380","292","243",""
"3787","Bliler, Dakota","25","F","Scottsdale","AZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:00","0:41:16","1:01:39","-","1:26:51","1:43:10","2:04:57","2:27:42","2:51:05","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:55","3:01:19","4484","310","258",""
"13055","Brackett, Olivia","29","F","San Francisco","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:52","0:43:08","1:04:25","1:25:43","1:30:24","1:47:01","2:08:37","2:30:40","2:52:33","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:56","3:01:40","4547","321","267",""
"10480","Berenz, Christine","27","F","Spring","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:47","0:43:30","1:05:10","1:26:54","1:31:33","1:48:11","2:09:51","2:31:39","2:52:46","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:56","3:01:52","4593","328","273",""
"5409","Bonney, Megan","37","F","Cambridge","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:33","0:43:03","1:04:49","1:26:37","1:31:21","1:48:21","2:10:07","2:31:43","2:52:55","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:57","3:01:56","4605","329","274",""
"941","Baron, Janae","37","F","Provo","UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:43","0:39:54","1:00:28","1:21:29","1:26:07","1:43:03","2:05:25","2:28:25","2:51:43","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:57","3:02:14","4671","347","290",""
"12733","Barnes, Laura","26","F","Carlisle","PA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:15","0:41:53","1:02:26","1:23:06","1:27:35","1:44:40","2:07:09","2:31:00","2:52:45","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:57","3:02:17","4678","349","291",""
"12183","Bartholomew Brown, Tegan","20","F","Boulder","CO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:03","0:43:40","1:05:02","1:26:22","1:30:56","1:47:31","2:09:21","2:31:23","2:52:58","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:59","3:02:48","4782","365","302",""
"9120","Bessette, Danielle","30","F","Cambridge","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:38","0:43:05","1:05:01","1:26:26","1:31:11","1:48:22","2:10:51","2:32:23","2:53:53","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:00","3:03:15","4890","384","317",""
"7359","Braunschweiger, Raeah","33","F","Houston","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:30","0:40:22","1:00:22","1:20:37","1:25:02","1:41:34","2:03:45","2:28:48","2:53:09","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:00","3:03:16","4894","386","319",""
"8223","Barkey, Katelin","30","F","Huntsville","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:12","0:42:28","1:03:52","1:26:03","1:30:42","1:47:36","2:09:32","2:31:42","2:53:45","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:00","3:03:25","4928","393","326",""
"15275","Bandt, Carly","27","F","San Francisco","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:34","0:45:04","1:08:19","1:30:44","1:35:32","1:52:31","2:13:00","2:33:21","2:54:53","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:00","3:03:36","4966","397","330",""
"11097","Bardalet Aldunate, Anna","28","F","Girona","ESP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:14","0:43:39","1:04:54","1:26:21","1:30:59","1:47:46","2:09:37","2:32:02","2:54:10","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:02","3:04:07","5060","410","338",""
"9899","Buchbinder, Maria","36","F","Encino","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:07","0:43:24","1:04:51","1:26:24","-","1:47:41","2:09:36","2:31:48","2:54:05","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:02","3:04:12","5081","416","342",""
"10921","Brown, Amy","42","F","Valencia","PA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:07","0:43:12","1:04:20","1:25:37","1:30:11","1:47:06","2:09:25","2:32:09","2:54:43","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:02","3:04:22","5130","427","55",""
"14348","Babish, Lindsay","39","F","Xenia","OH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:06","0:43:52","1:05:45","1:27:39","1:32:16","1:49:14","2:11:24","2:33:43","2:55:49","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:05","3:05:37","5383","470","386",""
"11885","Brown, Megan","31","F","Richardson","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:39","0:44:37","1:06:29","1:28:27","1:33:14","1:50:31","2:13:25","2:35:53","2:56:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:05","3:05:43","5407","474","389",""
"12254","Bogan, Dana","34","F","Brighton","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:04","0:41:49","1:02:40","1:24:56","1:29:39","1:46:41","2:09:07","2:32:27","2:56:04","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:06","3:05:57","5463","486","399",""
"12146","Birkel, Payton","22","F","Ballwin","MO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:10","0:45:37","1:09:08","1:31:01","1:35:54","1:53:18","2:15:28","2:36:48","2:57:04","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:06","3:06:03","5486","494","405",""
"11713","Bush, Rachel","28","F","Manhattan Beach","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:25","0:42:53","1:04:16","1:26:04","1:30:48","1:48:04","2:10:43","2:33:19","2:55:46","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:06","3:06:12","5522","500","410",""
"9113","Brinkruff, Claudia","47","F","Greenfield","IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:33","0:41:00","1:01:56","1:23:30","1:28:11","1:45:27","2:08:22","2:32:09","2:55:44","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:07","3:06:21","5550","508","22",""
"15518","Best, Makenzie","29","F","Columbus","OH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:32","0:44:51","1:06:49","1:28:49","1:33:39","1:50:46","2:12:56","2:35:05","2:57:05","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:07","3:06:26","5570","515","422",""
"10274","Bowman, Bethany","36","F","Pittsburgh","PA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:43","0:44:27","1:06:12","1:28:03","1:32:41","1:49:39","2:11:50","2:34:20","2:56:42","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:07","3:06:27","5573","516","423",""
"11434","Bishop, Chelsea","30","F","Revere","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:53","0:43:05","1:04:22","1:26:08","1:30:54","1:48:07","2:10:55","2:34:09","2:56:53","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:07","3:06:39","5620","527","432",""
"9630","Beasley, Emma","30","F","Detroit","MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:13","0:44:16","1:06:07","1:28:12","1:33:03","1:50:17","2:13:08","2:35:33","2:57:22","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:08","3:06:51","5665","538","441",""
"8392","Barney, Breanna","25","F","Saint Louis","MO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:13","0:42:32","1:04:06","1:26:12","1:30:56","1:48:20","2:11:18","2:34:19","2:57:01","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:08","3:06:54","5672","540","443",""
"12415","Barney, Rebecca","30","F","Lexington","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:22","0:44:09","1:05:44","1:27:30","1:32:16","1:49:25","2:11:45","2:34:20","2:57:18","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:09","3:07:18","5772","561","459",""
"10474","Binder, Ellen","46","F","North Kingstown","RI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:08","0:43:54","1:05:42","1:28:11","1:32:54","1:50:02","2:12:55","2:35:34","2:57:53","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:09","3:07:28","5813","572","31",""
"9495","Borofski, Nicole","27","F","Boston","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:54","0:43:51","1:06:40","1:28:43","1:33:35","1:51:00","2:13:48","2:36:15","2:58:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:10","3:07:59","5924","592","485",""
"9010","Burnett, Darcee","42","F","Sherwood","OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:49","0:43:57","1:06:08","1:28:10","1:33:01","1:50:20","2:12:57","2:35:47","2:58:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:11","3:08:01","5935","597","74",""
"12247","Barnes, Mikaela","28","F","Burnaby","BC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:14","0:45:51","1:08:19","1:30:58","1:35:50","1:53:18","2:15:48","2:38:00","2:59:26","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:12","3:08:28","6037","622","503",""
"6474","Busa, Ashley","38","F","Portsmouth","NH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:49","0:41:32","1:02:27","1:23:59","1:28:42","1:46:06","2:09:22","2:33:50","2:57:48","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:12","3:08:34","6063","627","508",""
"10348","Brichler, Tricia","37","F","Cincinnati","OH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:47","0:45:06","1:07:20","1:29:29","1:34:16","1:51:29","2:13:59","2:36:43","2:58:54","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:12","3:08:36","6082","633","513",""
"8273","Berry, Madeline","29","F","Pittsburgh","PA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:45","0:43:14","1:04:34","1:26:20","1:31:02","1:48:17","2:11:11","2:34:39","2:58:30","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:12","3:08:43","6110","642","519",""
"13943","Basilio, Mariela","34","F","Ciudad De Mexico","MEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:54","0:44:37","1:06:11","1:28:16","1:33:04","1:50:34","2:13:16","2:36:11","2:59:02","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:13","3:08:53","6151","651","525",""
"10693","Bucher, Kate","21","F","Marshall","MN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:22","0:41:59","1:03:01","1:24:52","1:29:30","1:46:58","2:10:33","2:34:57","2:59:17","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:14","3:09:31","6302","681","551",""
"11764","Benedict, Alexandra","25","F","Queens","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:59","0:42:07","1:03:31","1:26:30","1:31:28","1:49:30","2:13:00","2:36:36","2:59:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:14","3:09:31","6303","682","552",""
"10774","Brownlee, Holly","27","F","North Yorkshire","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
