"tr_header","tr_header 2","tr_header 3","tr_header 4","tr_header 5","tr_header 6","table_infogrid","table_infogrid 2","table_infogrid 3","table_infogrid 4","table_infogrid 5","table_infogrid 6","table_infogrid 7","table_infogrid 8","table_infogrid 9","table_infogrid 10","table_infogrid 11","table_infogrid 12","table_infogrid 13","table_infogrid 14","table_infogrid 15","table_infogrid 16","table_infogrid 17","table_infogrid 18","table_infogrid_title","table_infogrid 19","table_infogrid 20","table_infogrid 21","table_infogrid 22","table_infogrid 23","table_infogrid 24","table_infogrid 25","table_infogrid 26","table_infogrid 27","table_infogrid 28","table_infogrid 29","tr_header 7"
"9503","Ellis, Taylor","28","F","Campbell","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:50","0:43:11","1:05:08","1:26:28","1:31:03","1:47:34","2:09:04","2:30:15","2:51:00","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:52","2:59:50","4143","265","220",""
"8255","Eismon, Brittany","35","F","Hudson","OH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:50","0:43:15","1:04:44","1:26:28","1:31:16","1:48:42","2:11:09","2:33:43","2:55:44","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:04","3:05:19","5319","457","374",""
"5266","Edwards, Kate","27","F","Amherst","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:58","0:43:19","1:04:51","1:26:46","1:31:27","1:48:32","2:11:03","2:33:23","2:55:34","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:05","3:05:24","5334","460","376",""
"11435","Eisenach, Louise","29","F","Washington","DC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:25","0:45:31","1:07:31","1:29:30","1:34:14","1:51:19","2:13:20","2:35:22","2:57:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:08","3:07:00","5701","546","447",""
"9434","Egan, Fiona","29","F","Media","PA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:40","0:42:53","1:04:13","1:25:52","1:30:35","1:47:48","2:10:32","2:33:45","2:57:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:09","3:07:31","5825","574","469",""
"9314","Egli, Gabriela","45","F","St. Moritz","SUI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:31","0:43:00","1:04:47","1:26:46","1:31:39","1:49:00","2:11:55","2:35:19","2:58:00","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:11","3:08:06","5959","601","33",""
"10813","Earle, Elizabeth","30","F","Seattle","WA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:25","0:43:04","1:04:35","1:26:39","1:31:27","1:49:07","2:12:22","2:36:12","2:59:58","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:15","3:10:03","6431","724","588",""
"9666","Ewald, Abbey","29","F","Minneapolis","MN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:54","0:45:38","1:08:10","1:30:38","1:35:31","1:53:23","2:16:27","2:38:53","3:00:52","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:16","3:10:17","6480","741","601",""
"11572","Evans, Leah","31","F","San Antonio","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:47","0:44:44","1:06:24","1:28:20","1:33:03","1:50:12","2:12:41","2:36:05","2:59:46","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:16","3:10:32","6533","757","615",""
"10469","Eckerd, Kelly","26","F","New York","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:38","0:46:27","1:08:58","1:31:36","1:36:32","1:54:05","2:16:54","2:39:37","3:02:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:20","3:11:57","6880","879","708",""
"12287","Evans, Sarah","43","F","Corte Madera","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:25","0:46:12","1:09:15","1:32:13","1:37:15","1:55:05","2:18:05","2:41:05","3:03:25","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:21","3:12:46","7076","941","124",""
"11972","Engwall, Monica","30","F","Mexico","MEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:03","0:45:39","1:08:19","1:31:07","1:36:08","1:53:44","2:16:40","2:39:47","3:02:50","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:22","3:13:03","7165","971","787",""
"16086","Eldien, Rebecca","25","F","Appleton","WI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:08","0:47:57","1:11:36","1:35:07","1:40:17","1:58:25","2:21:40","2:44:25","3:05:03","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:24","3:14:04","7466","1067","858",""
"17818","Engebretsen, Samantha","25","F","Missoula","MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:31","0:48:19","1:12:01","1:35:32","1:40:32","1:58:13","2:20:35","2:42:52","3:04:55","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:25","3:14:31","7585","1108","891",""
"17712","England, Yoko","52","F","Pensacola","FL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:42","0:45:54","1:08:20","1:31:07","1:36:00","1:53:50","2:16:57","2:40:50","3:04:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:26","3:14:45","7660","1133","13",""
"13974","Evey, Holly","31","F","Blue Ash","OH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:43","0:46:37","1:09:14","1:32:00","1:36:53","1:54:42","2:17:47","2:41:32","3:04:50","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:27","3:15:05","7746","1161","929",""
"12450","Evans, Dena","47","F","Redwood City","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:40","0:47:14","1:10:13","1:33:21","1:38:20","1:56:11","2:19:16","2:42:21","3:05:09","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:27","3:15:24","7840","1198","66",""
"15332","Epstejn, Miriam","35","F","Sao Paulo","BRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:54","0:46:09","1:09:32","1:32:58","1:38:02","1:56:10","2:19:52","2:43:32","3:06:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:29","3:16:01","8023","1268","1012",""
"12664","Esparza, Marysol","28","F","Tijuana","MEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:00","0:44:16","1:06:36","1:29:27","1:34:30","1:52:42","2:16:58","2:41:57","3:05:46","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:29","3:16:01","8025","1270","1013",""
"12720","Edwards, Torrie","35","F","Durham","NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:19","0:46:41","1:09:56","1:33:18","1:38:21","1:56:34","2:20:17","2:43:44","3:06:53","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:31","3:16:57","8276","1365","1086",""
"14078","Ende, Lily","23","F","Greenwood Village","CO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:07","0:45:05","1:07:04","1:29:01","1:33:48","1:51:31","2:15:56","2:41:31","3:06:54","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:32","3:17:26","8432","1417","1123",""
"13102","Ellmauer, Allie","27","F","Richmond","VA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:18","0:45:56","1:08:36","1:31:46","1:36:45","1:54:37","2:17:56","2:42:08","3:06:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:32","3:17:29","8456","1426","1129",""
"14914","Efird, Katherine","35","F","Salisbury","NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:16","0:46:40","1:09:58","1:33:10","1:38:11","1:56:22","2:19:40","2:43:26","3:06:59","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:32","3:17:33","8481","1434","1136",""
"18431","Ethridge, Melissa","40","F","Macon","GA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:48","0:43:56","1:05:58","1:28:22","1:33:22","1:51:40","2:16:09","2:41:43","3:07:05","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:34","3:18:02","8616","1490","198",""
"17228","Edwards, Katie","40","F","Glastonbury","CT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:12","-","1:06:45","-","-","1:53:04","2:17:23","2:42:53","3:07:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:34","3:18:22","8704","1531","208",""
"13851","Eberle, Kori","34","F","Denver","CO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:12","0:46:03","1:09:15","1:32:44","1:37:47","1:56:18","2:20:03","2:44:34","3:08:31","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:36","3:19:10","8925","1611","1258",""
"16956","Endsley, Chloe","22","F","Port Orchard","WA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:04","0:49:00","1:12:34","1:36:12","1:41:13","1:59:19","2:22:58","2:46:34","3:09:17","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:36","3:19:20","8979","1639","1278",""
"13436","Eagler, Carrie","32","F","Florence","KY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:04","0:47:25","1:10:45","1:34:09","1:39:16","1:57:35","2:21:29","2:45:31","3:08:58","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:37","3:19:21","8989","1643","1281",""
"14718","Ernst, Rachel","39","F","Houston","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:59","0:47:15","1:10:23","1:33:48","1:38:51","1:57:16","2:21:42","2:46:20","3:09:58","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:37","3:19:38","9085","1688","1312",""
"14534","Eddy, Kayleigh","24","F","Petersburg","AK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:58","0:47:40","1:10:57","1:34:19","1:39:24","1:57:45","2:22:06","2:46:33","3:10:02","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:38","3:20:03","9196","1738","1346",""
"16169","Elmore-Jones, Katherine","46","F","London","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:17","0:48:15","1:12:18","1:36:25","1:41:42","2:00:39","2:24:34","2:47:56","3:10:35","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:39","3:20:34","9336","1795","106",""
"13706","Eng, Linda","60","F","Oakville","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:22","0:46:31","1:09:33","1:33:14","1:38:23","1:57:04","2:22:01","2:47:00","3:10:47","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:41","3:21:09","9484","1860","4",""
"14500","Edwards, Rachel","34","F","London","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:08","0:46:18","1:09:55","1:33:31","1:38:39","1:57:20","2:22:07","2:46:56","3:10:49","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:42","3:21:48","9658","1946","1489",""
"19683","Eckert, Tracey","36","F","Nassau","BAH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:17","0:47:47","1:11:26","1:35:01","1:40:11","1:58:34","2:22:41","2:47:10","3:11:21","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:43","3:22:01","9727","1977","1513",""
"10639","Endara, Carrie","40","F","Cary","NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:30","0:46:20","1:09:06","1:32:20","1:37:20","1:55:30","2:19:54","2:46:46","3:11:00","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:43","3:22:07","9759","1990","291",""
"15130","Emery, Gillian","51","F","Kamloops","BC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:48","0:47:28","1:11:09","1:35:06","1:40:21","1:59:10","2:23:40","2:48:18","3:12:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:44","3:22:41","9944","2070","47",""
"13986","Esquinazi, Sara","36","F","Ciudad De México","MEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:48","0:46:01","1:09:51","1:34:23","1:39:33","1:58:18","2:23:13","2:48:13","3:12:34","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:44","3:22:43","9953","2075","1572",""
"15680","Exner, Michele","38","F","Alexandria","VA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:34","0:47:05","1:10:38","1:34:19","1:39:26","1:58:07","2:23:03","2:48:19","3:13:19","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:47","3:23:57","10328","2265","1696",""
"16396","Elder, Cristin","42","F","Albuquerque","NM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:43","0:48:23","1:11:48","1:35:31","1:40:39","1:59:19","2:23:57","2:49:06","3:13:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:47","3:24:01","10356","2278","342",""
"16885","Eklöf, Kristin","36","F","Salbohed","SWE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:41","0:47:28","1:12:31","1:37:09","1:42:23","2:01:28","2:26:18","2:50:58","3:14:32","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:48","3:24:34","10524","2363","1758",""
"17412","Elio, Nuria","48","F","Pamplona","ESP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:14","0:47:54","1:11:55","1:36:06","1:41:22","2:00:13","2:24:41","2:49:35","3:14:10","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:49","3:24:58","10627","2404","167",""
"25597","Eisenhauer, Margot","28","F","Ottawa","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:29","0:48:42","1:13:35","1:38:29","1:43:50","2:03:18","2:28:37","2:53:46","3:15:34","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:49","3:25:00","10638","2409","1790",""
"16484","Ellis, Elizabeth","27","F","London","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:09","0:46:22","1:09:58","1:34:13","1:39:32","1:58:50","2:24:11","2:49:49","3:14:53","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:51","3:25:31","10825","2508","1849",""
"17756","Egan, Charo","48","F","Parker","CO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:34","0:45:09","1:08:14","1:31:59","1:37:11","1:55:53","2:20:55","2:46:49","3:13:21","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:51","3:25:36","10844","2519","189",""
"15063","Engle, Erica","28","F","Redwood City","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:14","0:49:46","1:14:08","1:38:25","1:43:43","2:02:45","2:27:25","2:51:50","3:15:29","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:51","3:25:50","10913","2549","1869",""
"16437","Eperjesi, Zuzana","44","F","Toronto","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:18","0:47:55","1:11:35","-","1:41:23","2:00:24","2:25:32","2:50:57","3:15:49","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:53","3:26:34","11138","2657","424",""
"15171","Egan, Clare","27","F","Arlington","VA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:17","0:50:11","1:14:55","1:39:22","1:44:32","2:03:19","2:27:56","2:52:34","3:16:26","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:54","3:26:49","11225","2704","1949",""
"13264","Eskandar, Badia","46","F","Swampscott","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:14","0:48:53","1:14:09","1:39:06","1:44:25","2:03:31","2:28:16","2:52:47","3:16:32","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:54","3:27:03","11304","2741","221",""
"16858","Esquivel, Isabel","41","F","Mexico","MEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:36","0:47:12","1:10:48","1:34:22","1:39:28","1:57:43","2:22:13","2:48:18","3:14:54","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:54","3:27:11","11342","2763","449",""
"14293","Engeron, Charrisa","32","F","West Covina","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:04","0:49:25","1:13:37","1:37:31","1:42:46","2:01:35","2:26:48","2:52:07","3:16:55","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:55","3:27:15","11373","2780","1996",""
"25848","Endres, Erin","24","F","Boston","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:43","0:48:10","1:12:55","1:37:24","1:42:45","2:01:58","2:26:47","2:51:37","3:16:27","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:55","3:27:24","11417","2805","2014",""
"15117","Eckles, Nicole","32","F","Austin","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:49","0:47:49","1:11:59","1:36:16","1:41:35","2:00:45","2:25:51","2:51:19","3:16:42","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:56","3:27:39","11490","2847","2040",""
"22391","Everett, Karen","52","F","Oberrieden","SUI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AUS"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:17","0:49:26","1:13:18","1:37:25","1:42:33","2:01:45","2:26:44","2:52:36","3:17:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:57","3:28:15","11686","2951","77",""
"12234","Ernest, Maricruz","44","F","Jacksonville","FL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:47","0:47:23","1:11:04","1:35:26","1:40:46","2:00:02","2:25:23","2:51:39","3:17:37","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:58","3:28:44","11859","3045","495",""
"15031","Emerson, Madeleine","29","F","Boston","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:06","0:48:12","1:11:41","1:35:24","1:40:35","1:59:05","2:24:29","2:51:07","3:17:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:59","3:29:07","11979","3112","2192",""
"17143","Eberhagen, Friederike","37","F","Hamburg","GER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:12","0:47:13","1:11:35","1:35:56","1:41:04","2:00:11","2:25:26","2:53:06","3:18:28","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:00","3:29:37","12116","3188","2232",""
"17630","Elliott, Leslie","40","F","Austin","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:21","0:48:33","1:13:00","1:37:40","1:42:58","2:02:12","2:27:30","2:53:05","3:18:35","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:02","3:30:19","12349","3318","568",""
"18880","Edelmann, Brittany","41","F","Vienna","VA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:49","0:49:07","1:12:43","1:36:49","1:42:11","2:01:29","2:26:43","2:52:54","3:19:18","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:03","3:30:53","12483","3396","586",""
"11091","Emmelot, Danya","40","F","Hoorn","NED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:08","0:48:26","1:12:54","1:38:21","1:43:45","2:03:25","2:29:11","2:54:52","3:20:10","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:03","3:30:56","12503","3406","590",""
"14905","Etzel, Daniela","20","F","West Point","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:19","0:48:34","1:13:46","1:38:04","1:44:37","2:03:38","2:30:12","2:55:24","3:20:38","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:05","3:31:43","12737","3544","2397",""
"20387","Evans, Jody","48","F","Oroville","WA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
