"tr_header","tr_header 2","tr_header 3","tr_header 4","tr_header 5","tr_header 6","table_infogrid","table_infogrid 2","table_infogrid 3","table_infogrid 4","table_infogrid 5","table_infogrid 6","table_infogrid 7","table_infogrid 8","table_infogrid 9","table_infogrid 10","table_infogrid 11","table_infogrid 12","table_infogrid 13","table_infogrid 14","table_infogrid 15","table_infogrid 16","table_infogrid 17","table_infogrid 18","table_infogrid_title","table_infogrid 19","table_infogrid 20","table_infogrid 21","table_infogrid 22","table_infogrid 23","table_infogrid 24","table_infogrid 25","table_infogrid 26","table_infogrid 27","table_infogrid 28","table_infogrid 29","tr_header 7"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:21","0:48:36","1:12:54","1:36:51","1:42:04","2:00:50","2:24:55","2:48:14","3:10:22","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:38","3:19:55","9165","1723","1337",""
"16791","Young, Tori","20","F","North Attleboro","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:56","0:47:32","1:11:07","1:34:49","1:39:56","1:58:23","2:21:55","2:45:40","3:09:35","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:39","3:20:14","9252","1760","1360",""
"14461","Yiu, Vina","32","F","Brooklyn","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:46","0:47:33","1:11:13","1:34:45","1:39:53","1:58:24","2:22:37","2:47:22","3:11:27","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:41","3:21:18","9527","1881","1448",""
"18891","Youngblood, Alison","45","F","Anderson","SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:27","0:48:25","1:12:19","1:36:04","1:41:13","1:59:43","2:23:56","2:48:48","3:12:57","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:46","3:23:34","10216","2208","148",""
"16385","Yarish, Laura","58","F","Westport","CT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:38","0:47:22","1:11:10","1:35:09","1:40:27","1:59:20","2:24:09","2:49:13","3:13:32","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:47","3:23:54","10318","2258","16",""
"15546","Ya-Ling, Hsieh","55","F","Chiayi City","TWN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:32","0:44:35","1:07:08","1:30:33","1:35:39","1:54:31","2:19:46","2:46:05","3:12:43","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:49","3:24:57","10623","2402","21",""
"14298","Yamakawa, Sumie","46","F","St Catharines Central","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:25","0:48:20","1:11:55","1:35:34","1:40:43","1:59:09","2:23:21","2:48:30","3:13:16","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:49","3:24:59","10636","2408","168",""
"15517","Young, Mary","34","F","Fredericksburg","VA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:08","0:48:21","1:12:35","1:36:49","1:42:02","2:00:59","2:25:34","2:50:24","3:14:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:50","3:25:18","10751","2474","1827",""
"17221","Young, Deborah","45","F","Yorktown Heights","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:50","0:49:10","1:13:32","1:37:58","1:43:15","2:02:03","2:26:50","2:51:24","3:15:34","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:51","3:25:51","10920","2553","192",""
"18588","Young, Erica","41","F","Manotick","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:32","0:49:03","1:13:19","1:37:37","1:42:55","2:01:57","2:26:48","2:51:48","3:15:55","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:53","3:26:43","11199","2691","433",""
"18663","Younger, Genessa","45","F","San Diego","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:59","0:49:14","1:13:21","1:37:28","1:42:45","2:01:42","2:26:30","2:51:42","3:16:09","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:54","3:27:00","11281","2730","220",""
"16522","Yuronich, Brittney","35","F","Elyria","OH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:51","0:47:34","1:11:18","1:35:18","1:40:35","1:59:41","2:24:46","2:50:41","3:16:10","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:55","3:27:14","11360","2774","1991",""
"19913","Yabu, Yoshie","55","F","Long Beacg","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:37","0:48:07","1:11:45","1:36:17","1:41:38","2:00:56","2:26:15","2:51:58","3:16:35","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:55","3:27:18","11392","2792","29",""
"13312","Yamane, Veronica","26","F","White Plains","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:26","0:48:41","1:13:09","1:37:47","1:43:10","2:02:27","2:27:38","2:52:28","3:17:00","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:55","3:27:23","11413","2801","2010",""
"17127","Yuen, Gillean","33","F","Portland","OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:56","0:47:56","1:12:08","1:36:31","1:41:51","2:01:13","2:26:57","2:52:58","3:18:09","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:59","3:29:01","11952","3095","2183",""
"14669","Yoburn, Tewlyn","42","F","Houston","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:57","0:49:44","1:14:23","1:39:15","1:44:31","2:03:38","2:28:38","2:53:53","3:18:53","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:01","3:30:06","12280","3277","552",""
"22404","Yuan, Yiqiong","54","F","Danville","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:30","0:50:19","1:14:42","1:39:38","1:45:05","2:04:44","2:29:44","2:54:39","3:19:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:02","3:30:19","12352","3320","100",""
"21298","Yu, Shuhuan","50","F","San Diego","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:36","0:48:49","1:13:24","1:38:28","1:43:55","2:04:15","2:29:41","2:55:17","3:19:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:03","3:30:49","12468","3388","110",""
"27034","Young, Samantha","27","F","Boston","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:08","0:49:26","1:13:51","1:38:19","1:43:43","2:03:01","2:27:50","2:53:15","3:18:58","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:05","3:31:35","12695","3518","2384",""
"22363","You, Yang","50","F","Vancouver","BC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:09","0:47:22","1:11:46","1:36:27","1:41:44","2:01:13","2:27:01","2:53:26","3:19:58","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:06","3:32:01","12795","3580","124",""
"17197","Yoder, Anne","40","F","Sioux Center","IA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:46","0:50:42","1:15:19","1:40:13","1:45:37","2:04:54","2:30:10","2:56:00","3:21:24","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:07","3:32:27","12915","3654","653",""
"20541","Yun, Heather","47","F","San Antonio","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:17","0:50:02","1:14:50","1:39:42","1:45:00","2:03:54","2:29:47","2:55:59","3:21:21","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:07","3:32:31","12926","3661","355",""
"31170","Yamauchi, Chiyo","40","F","Brooklyn","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:50","0:50:21","1:15:08","1:40:00","1:45:20","2:05:01","2:30:53","2:57:00","3:22:09","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:08","3:32:54","13018","3710","666",""
"13773","Yang, Mei","47","F","Fremont","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:36","0:49:11","1:14:00","1:38:55","1:44:15","2:03:48","2:29:37","2:56:12","3:21:43","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:09","3:33:39","13222","3833","389",""
"19645","Yi, Rongxiang","53","F","Santa Clara","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:48","0:51:13","1:16:47","1:42:39","1:48:16","2:08:25","2:34:13","2:59:53","3:24:33","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:14","3:35:42","13816","4178","182",""
"19459","Yount, Meghan","37","F","Washington","DC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:09","0:50:38","1:16:41","1:41:52","1:47:17","2:08:10","2:37:38","3:03:25","3:27:04","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:16","3:36:25","14019","4309","2708",""
"20682","Yan, Lai Kam Amy","54","F","East Walpole","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:02","0:49:46","1:14:33","1:39:37","1:44:58","2:04:47","2:31:21","2:58:43","3:25:32","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:17","3:37:12","14227","4443","211",""
"16937","Yates, Mandy","45","F","Saint Johns","FL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:06","0:48:59","1:12:20","1:36:22","1:41:33","2:02:50","2:29:04","2:58:34","3:26:58","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:20","3:38:14","14470","4580","550",""
"20438","Yee, Shawna","58","F","Calgary","AB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:25","0:51:37","1:17:21","1:43:03","1:48:34","2:08:49","2:35:57","3:03:12","3:29:32","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:26","3:40:59","15165","5007","94",""
"22473","Yesian, Bonnie","47","F","Savannah","GA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:17","0:52:01","1:17:51","1:43:56","1:49:34","2:09:53","2:36:58","3:04:05","3:30:26","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:29","3:42:22","15524","5219","725",""
"18972","Yamaguchi, Mika","37","F","Washington","DC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:54","0:54:16","1:20:41","1:47:21","1:53:02","2:13:22","2:40:07","3:06:15","3:31:28","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:30","3:42:37","15584","5253","2980",""
"26316","Youngren, Christine","50","F","Wellesley","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:42","0:48:03","1:12:44","1:37:45","1:43:13","2:03:45","2:31:12","3:00:30","3:30:05","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:31","3:42:59","15664","5289","324",""
"17345","Yungblut, Jackie","35","F","Mannville","AB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:18","0:46:37","1:11:08","1:36:53","1:42:23","2:03:14","2:31:32","3:01:11","3:31:52","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:35","3:44:41","16083","5537","3058",""
"22135","Yeager, Lindy","61","F","Milwaukee","WI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:59","0:51:34","1:17:01","1:44:18","1:49:52","2:09:45","2:36:05","3:04:32","3:32:39","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:35","3:44:41","16085","5538","50",""
"19957","Young, Erin","43","F","Richland","MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:26","0:53:31","1:20:12","1:48:46","1:54:36","2:15:18","2:42:13","3:09:05","3:34:26","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:38","3:46:17","16449","5755","1160",""
"21277","Yin, Xiaoyan","54","F","Potomac","MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:07","0:54:09","1:21:13","1:48:32","1:54:32","2:15:49","2:43:28","3:11:17","3:36:34","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:41","3:47:25","16713","5908","422",""
"23003","Yang, Xiaoli","57","F","Fremont","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:49","0:53:20","1:20:08","1:46:33","1:52:19","2:13:12","2:40:46","3:09:05","3:35:56","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:42","3:47:47","16796","5956","154",""
"21738","Yoon, Elim","53","F","Woodinville","WA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:29:25","0:57:22","1:24:43","1:52:02","1:57:50","2:18:37","2:45:15","3:12:04","3:37:29","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:43","3:48:11","16892","6016","447",""
"20451","Yao, Yan","49","F","Santa Clara","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:02","0:53:55","1:20:59","1:48:18","1:54:15","2:15:47","2:43:36","3:11:01","3:36:36","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:43","3:48:14","16905","6021","952",""
"21814","Yang, Helen","48","F","Markham","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:43","0:53:18","1:19:49","1:46:57","1:52:52","2:13:49","2:41:20","3:09:25","3:36:19","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:43","3:48:15","16906","6022","953",""
"23591","Yu, Jessica","57","F","Briarcliff Manor","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:47","0:53:14","1:19:28","1:46:24","1:52:09","2:13:00","2:40:42","3:08:25","3:36:39","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:43","3:48:20","16924","6033","160",""
"29827","Yin, Peng","46","F","Southborough","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:29:26","0:55:07","1:20:41","1:47:13","1:53:02","2:14:06","2:41:03","3:09:21","3:36:32","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:43","3:48:30","16964","6058","966",""
"20181","Young, Stephanie","55","F","Yardley","PA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:36","0:51:55","1:17:28","1:42:56","1:48:25","2:08:15","2:36:51","3:07:12","3:37:18","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:45","3:49:18","17173","6165","173",""
"20664","Yang, Xiaoyu","40","F","Irvine","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:00","0:49:38","1:16:07","1:43:20","1:48:59","2:10:52","2:41:11","3:09:43","3:37:21","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:45","3:49:21","17184","6173","1224",""
"15781","Yamada, Miki","50","F","New York","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:11","0:52:30","1:19:11","1:45:51","1:51:32","2:12:33","2:40:21","3:09:05","3:37:19","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:48","3:50:36","17457","6335","519",""
"32010","Yu, Ching Ling","38","F","Beijing","HKG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:26","0:54:27","1:22:01","1:49:16","1:55:08","2:16:57","2:44:31","3:12:19","3:39:17","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:49","3:51:03","17559","6391","3251",""
"18845","Yates, Emily","42","F","Woodsboro","MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:55","0:49:25","1:14:12","1:40:49","1:46:27","2:07:20","2:35:38","3:07:57","3:38:35","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:51","3:51:45","17716","6481","1282",""
"22577","Young, Beata","54","F","Port Jefferson","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:58","0:51:56","1:18:12","1:44:44","1:50:32","2:11:32","2:40:13","3:10:16","3:38:35","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:51","3:51:47","17727","6487","550",""
"26582","Yager, Phoebe","53","F","Lexington","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:22","0:53:56","1:20:37","1:47:08","1:52:50","2:13:48","2:41:42","3:11:09","3:40:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:54","3:53:14","18014","6660","587",""
"20972","Yetter, Amy","46","F","Gilbert","AZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:58","0:53:03","1:19:26","1:47:00","1:52:41","2:13:45","2:41:50","3:10:59","3:40:18","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:54","3:53:18","18026","6667","1103",""
"21687","Yang, Xiaohui","53","F","Kildeer","IL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:11","0:54:21","1:21:41","1:49:07","1:55:04","2:16:41","2:44:37","3:12:45","3:40:52","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:54","3:53:23","18049","6679","588",""
"20946","Yen, Cheng","53","F","Taipei","TWN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
