"tr_header","tr_header 2","tr_header 3","tr_header 4","tr_header 5","tr_header 6","table_infogrid","table_infogrid 2","table_infogrid 3","table_infogrid 4","table_infogrid 5","table_infogrid 6","table_infogrid 7","table_infogrid 8","table_infogrid 9","table_infogrid 10","table_infogrid 11","table_infogrid 12","table_infogrid 13","table_infogrid 14","table_infogrid 15","table_infogrid 16","table_infogrid 17","table_infogrid 18","table_infogrid_title","table_infogrid 19","table_infogrid 20","table_infogrid 21","table_infogrid 22","table_infogrid 23","table_infogrid 24","table_infogrid 25","table_infogrid 26","table_infogrid 27","table_infogrid 28","table_infogrid 29","tr_header 7"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:45","0:37:34","0:56:20","1:15:34","1:19:40","1:34:58","1:55:17","2:15:46","2:37:15","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:23","2:46:58","1009","960","99",""
"6429","Cubillos, Camilo","42","M","Bogota","COL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:29","0:38:47","0:58:05","1:17:53","1:22:11","1:37:40","1:57:48","2:18:21","2:38:33","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:25","2:47:50","1112","1058","116",""
"1638","Conlan, Nick","42","M","Kildare","IRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:57","0:39:36","0:59:21","1:19:17","1:23:38","1:39:15","1:59:40","2:20:04","2:39:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:26","2:48:41","1218","1156","128",""
"1509","Condon, Kieran","44","M","Milton","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:11","0:40:19","1:00:21","1:20:17","1:24:36","1:39:59","2:00:00","2:20:16","2:40:29","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:28","2:49:31","1325","1260","141",""
"1695","Caetano, Thiago","40","M","Sao Jose Dos Pinhais","BRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:17:52","0:36:26","0:55:04","1:13:56","1:18:02","1:32:59","1:53:19","2:15:39","2:39:26","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:30","2:50:09","1415","1345","156",""
"825","Cochran, Joshua","41","M","Hilliard","OH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:27","0:39:04","0:58:41","1:18:30","1:22:47","1:38:12","1:58:39","2:19:55","2:41:07","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:31","2:50:42","1480","1402","162",""
"3156","Carvallo, Javier","43","M","Mexico City","MEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:05","0:40:35","1:01:07","1:21:42","1:26:08","1:41:57","2:02:25","2:22:55","2:42:39","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:32","2:51:10","1543","1460","177",""
"4022","Colange, Matthieu","43","M","Paris","FRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:52","0:39:20","0:58:50","1:18:25","1:22:38","1:37:58","1:57:57","2:18:32","2:40:42","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:33","2:51:27","1586","1501","186",""
"7425","Cozatl Camela, Ignacio","40","M","Woodside","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:58","0:41:48","1:02:09","1:22:36","1:27:01","1:42:52","2:03:19","2:23:51","2:43:42","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:36","2:52:38","1750","1663","216",""
"3157","Colavincenzo, John","41","M","Wellesley","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:28","0:41:15","1:02:00","1:22:51","1:27:18","1:43:16","2:04:10","2:25:01","2:45:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:38","2:53:45","1933","1833","239",""
"5224","Coneybeare, Matt","41","M","New York","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:54","0:41:32","1:02:00","1:22:31","1:26:59","1:42:54","2:03:50","2:24:43","2:45:20","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:39","2:54:21","2048","1941","261",""
"1034","Chessell, Courtenay","41","M","Swindon","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:54","0:37:57","0:57:11","1:16:44","1:21:02","1:36:01","1:55:51","2:18:09","2:43:09","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:40","2:54:26","2061","1954","263",""
"1610","Cibulka, Jeramia","41","M","Fort Collins","CO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:09","0:40:15","1:00:15","1:20:31","1:25:00","1:41:35","2:03:15","2:24:58","2:46:20","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:41","2:54:57","2148","2031","276",""
"6085","Chambers, Darin","43","M","Oxnard","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:35","0:40:56","1:01:16","1:21:37","1:25:59","1:41:53","2:02:49","2:23:59","2:45:30","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:41","2:55:01","2155","2036","278",""
"6732","Collins, Christa","43","F","Irmo","SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:29","0:40:52","1:01:05","1:21:39","1:26:08","1:42:13","2:03:16","2:24:57","2:46:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:43","2:55:49","2276","131","10",""
"2345","Cuttler, Matthew","43","M","Brooklyn","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:17","0:38:43","0:58:32","1:19:03","1:23:24","1:39:27","2:00:42","2:22:58","2:46:03","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:43","2:56:05","2335","2199","318",""
"6449","Cherem, Allan","41","M","Aventura","FL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:03","0:41:53","1:02:30","1:23:21","1:27:52","1:44:11","2:05:31","2:27:04","2:47:34","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:44","2:56:30","2419","2271","339",""
"7205","Cubas Montelongo, Ricardo","43","M","El Palm-Mar","ESP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:14","0:42:24","1:03:27","1:24:26","1:29:04","1:45:20","2:06:35","2:27:43","2:47:48","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:45","2:56:34","2431","2283","343",""
"2668","Clements, Eddie","42","M","Salem","NH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:41","0:41:30","1:02:07","1:22:57","1:27:17","1:43:26","2:04:53","2:26:24","2:47:23","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:45","2:56:39","2447","2298","349",""
"3561","Celani, Dan","42","M","East Grinstead","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:48","0:41:10","1:01:45","1:22:22","1:26:49","1:42:59","2:04:13","2:25:54","2:47:27","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:46","2:57:11","2568","2402","378",""
"3599","Conlon, Neil","43","M","Gurteen","IRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:33","0:40:48","1:01:22","1:22:00","1:26:29","1:42:49","2:04:27","2:26:34","2:48:11","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:47","2:57:51","2724","2548","408",""
"7167","Costa, Luis","43","M","Los Altos","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:59","0:42:01","1:02:48","1:23:40","1:28:16","1:44:40","2:06:11","2:27:56","2:49:10","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:49","2:58:22","2859","2674","426",""
"4901","Calix, Mark","42","M","Hammond","IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:07","0:42:22","1:03:21","1:24:26","1:28:59","1:45:17","2:06:53","2:28:28","2:49:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:49","2:58:39","2933","2735","435",""
"8063","Cuevas Casamitjana, Guillermo","40","M","Villahermosa","MEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:29","0:41:21","1:02:19","1:23:29","1:28:05","1:44:38","2:06:17","2:27:50","2:49:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:50","2:59:06","3055","2844","461",""
"3288","Cannistraro, Michael","41","M","Boston","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:17","0:41:58","1:02:27","1:22:51","1:27:15","1:43:12","2:04:55","2:27:34","2:49:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:51","2:59:14","3093","2876","471",""
"7141","Chirhart, Luke","44","M","Libertyville","IL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:49","0:41:34","1:02:30","1:23:22","1:27:54","1:44:17","2:06:09","2:27:56","2:49:44","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:51","2:59:23","3133","2914","483",""
"4552","Cotton, David","44","M","London","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:32","0:41:01","1:01:28","1:22:13","1:26:42","1:43:01","2:05:03","2:27:37","2:49:36","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:51","2:59:32","3174","2952","492",""
"2807","Capostagno, Eric","40","M","Casselberry","FL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:25","0:39:56","1:00:38","1:21:15","1:25:42","1:42:02","2:04:12","2:27:30","2:49:56","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:51","2:59:34","3183","2960","493",""
"6807","Cozzi, Claudio","41","M","Cancun","MEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:13","0:42:22","1:03:11","1:24:19","1:28:55","1:45:20","2:06:52","2:28:34","2:50:34","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:52","2:59:44","3222","2997","502",""
"5650","Cortes, Duarte","44","M","Lisboa","POR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:49","0:42:08","1:03:23","1:24:31","1:29:03","1:45:29","2:07:07","2:29:06","2:51:04","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:53","3:00:28","3381","3143","538",""
"4989","Contreras, Felipe","40","M","St. Paul","MN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:06","0:41:58","1:02:52","1:23:49","1:28:26","1:44:40","2:05:53","2:28:11","2:51:10","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:55","3:01:11","3509","3254","557",""
"6437","Contheux, Rodrigo","42","M","Sao Paulo","BRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:48","0:41:35","1:02:42","1:23:53","1:28:24","1:45:00","2:06:44","2:29:14","2:51:27","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:56","3:01:39","3601","3337","577",""
"8219","Carpenter, Brad","41","M","Jupiter","FL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:40","0:41:12","1:02:09","1:23:29","1:28:06","1:45:28","2:07:28","2:29:48","2:52:07","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:57","3:02:08","3674","3405","597",""
"3782","Clarke, Shane","42","M","Bronx","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:10","0:44:07","1:05:51","1:27:18","1:31:57","1:48:30","2:10:38","2:32:17","2:53:07","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:58","3:02:18","3711","3437","606",""
"6433","Chow, Nga Hong","43","M","London","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","HKG"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:42","0:42:59","1:04:17","1:25:44","1:30:23","1:47:04","2:09:09","2:31:10","2:52:22","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:59","3:02:41","3782","3502","624",""
"7223","Ciocca, Eric","44","M","Northampton","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:17","0:41:23","1:01:55","1:22:45","1:27:22","1:44:04","2:05:57","2:29:42","2:52:30","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:59","3:03:03","3854","3567","637",""
"6809","Clayton, Jennifer","44","F","Franklin","TN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:27","0:42:48","1:04:04","1:25:25","1:30:03","1:46:49","2:08:58","2:31:32","2:53:22","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:00","3:03:14","3890","297","30",""
"5434","Chen, Gaozhi","42","M","Aurora","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:07","0:42:00","1:03:01","1:24:03","1:28:46","1:45:11","2:07:34","2:30:15","2:52:54","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:00","3:03:19","3899","3599","644",""
"7408","Cárdenas, Rodrigo","40","M","Ciudad De México","MEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:36","0:40:56","1:02:01","1:23:10","1:27:40","1:44:13","2:06:21","2:29:31","2:53:16","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:00","3:03:22","3914","3612","652",""
"9336","Collins, Brendan","42","M","Minneapolis","MN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:01","0:42:14","1:03:36","1:24:53","1:29:27","1:46:09","2:08:07","2:30:41","2:53:28","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:01","3:03:41","3973","3658","659",""
"2958","Cho, Andrew","42","M","Chicago","IL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:48","0:41:42","1:03:02","1:24:47","1:29:27","1:46:35","2:09:05","2:31:59","2:54:07","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:01","3:03:46","3992","3672","663",""
"5410","Carletti, Matt","42","M","Weston","MO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:57","0:43:36","1:05:03","1:26:43","1:31:24","1:48:03","2:09:54","2:32:07","2:54:35","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:02","3:04:21","4090","3748","682",""
"5736","Calimano, Christopher","40","M","Staten Island","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:20","0:40:21","1:00:13","1:20:36","1:25:02","1:41:04","2:03:38","2:27:59","2:53:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:03","3:04:45","4160","3809","697",""
"2923","Collins, Christopher","42","M","Hyattsville","MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:23","0:39:06","0:58:26","1:18:12","1:22:31","1:38:03","1:59:01","2:22:15","2:51:09","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:04","3:05:06","4221","3857","706",""
"2443","Cushman, Anne","44","F","Rancho Cordova","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:41","0:41:23","1:02:21","1:23:54","1:28:36","1:45:39","2:08:02","2:31:09","2:54:29","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:04","3:05:15","4246","368","37",""
"8936","Cole, Deepti","41","F","Brighton","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:55","0:43:43","1:05:32","1:27:26","1:32:10","1:49:16","2:11:35","2:34:16","2:56:36","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:07","3:06:28","4491","412","41",""
"4465","Crombez, Andi","42","M","Kluisbergen","BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:54","0:41:53","1:02:45","1:24:32","1:29:12","1:46:01","2:08:36","2:32:23","2:56:19","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:08","3:06:57","4586","4166","788",""
"7442","Cahall, Steven","42","M","Austin","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:49","0:44:11","1:06:01","1:28:02","1:32:40","1:49:34","2:11:46","2:34:33","2:56:58","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:09","3:07:05","4615","4191","794",""
"9375","Cook, Brian","42","M","Overland Park","KS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:42","0:44:48","1:06:37","1:28:32","1:33:15","1:50:04","2:12:00","2:34:44","2:57:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:10","3:07:53","4777","4322","826",""
"7230","Cavagnaro, Javier","40","M","Santiago","CHI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:23","0:41:19","1:02:24","1:23:22","1:27:54","1:44:26","2:06:30","2:30:06","2:56:49","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:11","3:07:54","4784","4327","829",""
"8395","Cabral, Peter","44","M","Newton","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:10","0:41:46","1:02:44","1:24:02","1:28:36","1:45:39","2:08:31","2:33:00","2:57:44","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:12","3:08:26","4882","4404","844",""
"6056","Cardenas, Dominic","41","M","Corona","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:03","0:45:15","1:07:16","1:29:07","1:33:46","1:50:34","2:13:03","2:35:41","2:58:35","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:12","3:08:42","4942","4455","855",""
"7210","Colon-Gaud, Jose","43","M","Statesboro","GA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:46","0:43:25","1:05:16","1:26:55","1:31:34","1:48:17","2:10:18","2:34:12","2:58:24","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:13","3:09:11","5062","4558","889",""
"2551","Crowley, Colin","44","M","Ballston Spa","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:27","0:43:23","1:05:17","1:27:15","1:32:03","1:49:19","2:12:26","2:35:20","2:58:41","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:13","3:09:12","5063","4559","890",""
"12578","Canavarro, Camila","41","F","Brasília","BRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:37","0:44:16","1:05:40","1:27:32","1:32:17","1:49:46","2:14:17","2:37:27","2:59:37","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:14","3:09:17","5094","514","58",""
"8852","Castaneda Cid Del Prado, Mauricio","43","M","Mexico","MEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:52","0:43:51","1:05:48","1:28:20","1:33:11","1:50:40","2:13:50","2:37:03","2:59:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:14","3:09:19","5100","4584","896",""
"6867","Castillo Avila, Salomon","43","M","Kalamazoo","MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:46","0:43:49","1:05:26","1:26:50","1:31:31","1:48:26","2:11:21","2:34:50","2:58:45","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:14","3:09:31","5148","4627","902",""
"8944","Cornelius, Trevor","42","M","Kingston","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:08","0:41:45","1:02:48","1:24:07","1:28:43","1:45:41","2:08:51","2:33:37","2:58:23","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:14","3:09:36","5166","4638","906",""
"27395","Canada, Brent","43","M","New York","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
