"tr_header","tr_header 2","tr_header 3","tr_header 4","tr_header 5","tr_header 6","table_infogrid","table_infogrid 2","table_infogrid 3","table_infogrid 4","table_infogrid 5","table_infogrid 6","table_infogrid 7","table_infogrid 8","table_infogrid 9","table_infogrid 10","table_infogrid 11","table_infogrid 12","table_infogrid 13","table_infogrid 14","table_infogrid 15","table_infogrid 16","table_infogrid 17","table_infogrid 18","table_infogrid_title","table_infogrid 19","table_infogrid 20","table_infogrid 21","table_infogrid 22","table_infogrid 23","table_infogrid 24","table_infogrid 25","table_infogrid 26","table_infogrid 27","table_infogrid 28","table_infogrid 29","tr_header 7"
"840","Young, Jeffrey","31","M","Cambridge","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:17","0:38:33","0:57:46","1:16:54","1:21:05","1:36:12","1:55:47","2:16:03","2:37:36","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:23","2:47:21","1056","1003","823",""
"1144","Yott, David","41","M","Walnut Creek","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:38","0:39:09","0:58:37","1:18:21","1:22:35","1:37:57","1:58:09","2:18:47","2:39:00","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:24","2:47:44","1100","1046","110",""
"5069","Yazzie Iii, Patterson","21","M","Yahtahey","NM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:09","0:38:28","0:57:44","1:17:07","1:21:21","1:36:23","1:55:59","2:18:47","2:39:41","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:26","2:48:36","1208","1146","927",""
"1601","Young, Mark","23","M","Somerville","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:17:41","0:35:29","0:53:58","1:13:16","1:17:31","1:33:01","1:53:51","2:15:36","2:38:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:30","2:50:14","1422","1352","1079",""
"1637","Yeh, Robert","45","M","San Diego","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:39","0:39:14","0:58:49","1:18:45","1:23:03","1:38:35","1:59:03","2:19:41","2:41:23","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:31","2:50:29","1452","1378","86",""
"2564","Yantchook, Niles","47","M","Gastonia","NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:34","0:40:36","1:00:36","1:20:51","1:25:19","1:41:18","2:02:05","2:22:53","2:43:33","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:35","2:52:34","1743","1656","110",""
"2585","Yang, Meng","29","M","Carcavelos","POR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:34","0:40:44","1:01:10","1:21:56","1:26:19","1:42:08","2:03:16","2:23:36","2:44:21","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:37","2:53:05","1815","1725","1330",""
"3658","Yu, Francis","36","M","Washington","DC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:46","0:40:50","1:01:01","1:21:24","1:25:48","1:41:39","2:02:33","2:23:29","2:44:03","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:37","2:53:08","1824","1732","1334",""
"4070","Yoder, Aaron","26","M","Fort Collins","CO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:33","0:40:46","1:00:46","1:21:11","1:25:35","1:41:26","2:02:19","2:23:32","2:44:21","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:38","2:53:37","1900","1803","1378",""
"1058","Yernye, Seth","33","M","Peachtree City","GA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:47","0:39:51","0:59:53","1:19:59","1:24:22","1:40:01","2:00:34","2:21:43","2:43:45","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:38","2:53:41","1919","1820","1390",""
"536","Young, Paul","30","M","Normandy Park","WA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:00","0:39:34","0:58:01","1:16:40","1:20:50","1:36:15","1:59:08","2:22:23","2:45:34","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:38","2:53:50","1948","1847","1410",""
"2801","Young, Cj","33","M","Washington","DC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:55","0:39:39","0:59:26","1:19:28","1:23:52","1:39:40","2:00:48","2:22:57","2:44:26","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:38","2:53:53","1957","1855","1415",""
"3311","Yiannouzis, Andy","44","M","Slough","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:15","0:40:28","1:00:43","1:21:05","1:25:29","1:41:23","2:02:21","2:23:47","2:45:05","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:40","2:54:26","2062","1955","264",""
"1447","Yi, Li","50","M","Palo Alto","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:21","0:40:42","1:01:03","1:21:33","1:26:02","1:41:58","2:03:04","2:24:24","2:45:19","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:41","2:55:02","2159","2040","61",""
"1016","Yu, Russell","29","M","Azusa","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:06","0:39:04","0:57:55","1:16:28","1:20:33","1:35:05","1:54:42","2:16:13","2:43:05","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:42","2:55:30","2230","2107","1578",""
"4314","Yoshimatsu, Ryuta","35","M","Zurich","SUI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","JPN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:57","0:41:43","1:02:11","1:22:32","1:26:55","1:42:45","2:03:21","2:24:34","2:46:04","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:43","2:55:57","2307","2175","1616",""
"29214","Young, Sean","27","M","Boston","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:29","0:41:22","1:02:40","1:23:39","1:28:10","1:44:17","2:05:16","2:26:10","2:46:59","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:45","2:56:34","2430","2282","1677",""
"6307","Yorke, Alan","49","M","New York","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:53","0:41:08","1:01:28","1:21:41","1:26:05","1:41:44","2:02:50","2:25:06","2:46:53","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:45","2:56:45","2472","2321","178",""
"6476","Yarkoni, Yaniv","48","M","Hillsborough","NJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:41","0:40:51","1:01:07","1:21:44","1:26:12","1:42:17","2:03:33","2:25:11","2:46:55","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:45","2:56:46","2474","2323","179",""
"2266","Yeshigeta, Ashenafi","43","M","Bellevue","WA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:25","0:40:48","1:01:13","1:21:52","1:26:19","1:42:35","2:04:10","2:26:23","2:47:45","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:46","2:57:00","2526","2367","364",""
"3940","Yelland, James","31","M","Austin","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:44","0:41:22","1:02:02","1:22:43","1:27:13","1:43:22","2:04:37","2:26:47","2:48:50","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:49","2:58:39","2934","2736","1953",""
"7529","Yoon, Kenneth","49","M","Lexington","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:09","0:42:14","1:03:08","1:24:09","1:28:39","1:44:56","2:06:43","2:28:56","2:50:50","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:54","3:00:29","3384","3146","288",""
"809","Yen, Jason","27","M","Daly City","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:34","0:39:11","0:58:57","1:18:58","1:23:19","1:39:16","2:00:45","2:23:48","2:50:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:59","3:02:55","3825","3542","2348",""
"6497","Yeager, Brian","49","M","Bel Air","MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:56","0:41:36","1:02:23","1:23:50","1:28:32","1:46:39","2:09:03","2:31:02","2:53:21","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:00","3:03:27","3930","3624","367",""
"5852","Yardley, Danny","42","M","Panguitch","UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:08","0:42:02","1:03:03","1:24:22","1:28:57","1:45:25","2:07:00","2:29:48","2:53:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:00","3:03:32","3943","3636","656",""
"8789","Yamasaki, Tetsuya","42","M","Ithaca","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:02","0:41:52","1:02:57","1:24:17","1:28:57","1:45:27","2:07:14","2:29:41","2:52:39","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:01","3:03:45","3985","3667","661",""
"5193","Young, Robert","40","M","Arlington","VA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:10","0:42:18","1:03:46","1:25:07","1:29:46","1:46:31","2:08:44","2:31:44","2:54:42","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:04","3:05:11","4236","3870","708",""
"3208","Yu, Michael","50","M","Zhubei","TWN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:31","0:42:24","1:03:24","1:24:45","1:29:25","1:46:12","2:08:29","2:31:38","2:54:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:05","3:05:41","4336","3952","193",""
"9359","Yan, Yuhu","48","M","Bridgewater","NJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:55","0:43:27","1:05:23","1:27:25","1:32:06","1:49:21","2:11:54","2:35:15","2:57:46","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:09","3:07:17","4649","4218","467",""
"11083","Yoshizawa, Anthony","49","M","Los Angeles","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:58","0:45:23","1:07:37","1:29:33","1:34:12","1:51:08","2:13:15","2:35:56","2:59:04","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:14","3:09:20","5105","4589","555",""
"7559","Yoder, John","42","M","Mt Vernon","OH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:28","0:43:35","1:05:32","1:27:40","1:32:25","1:49:45","2:12:12","2:35:13","2:58:58","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:14","3:09:22","5111","4594","897",""
"9524","Yones, Jonathan","43","M","Portland","OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:47","0:41:41","1:02:47","1:24:07","1:28:45","1:46:47","2:10:03","2:34:37","2:59:24","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:15","3:09:58","5250","4708","919",""
"11786","Yeung, Daniel","50","M","Markham","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:03","0:45:45","1:07:57","1:30:13","1:35:00","1:52:20","2:14:49","2:37:17","2:59:55","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:16","3:10:10","5293","4744","298",""
"7254","Yang, Guanxiong","36","M","Bellevue","WA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:34","0:43:40","1:05:28","1:27:41","1:32:27","1:49:55","2:13:32","2:37:35","3:00:52","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:18","3:11:20","5540","4924","2867",""
"7500","Yang, Hongli","57","M","Saratoga","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:20","0:44:36","1:07:11","1:29:48","1:34:39","1:52:03","2:15:12","2:38:55","3:01:48","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:20","3:11:55","5663","5009","109",""
"7217","Yetman, Benton","42","M","New York","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:35","0:43:09","1:04:57","1:27:08","1:31:59","1:49:31","2:12:42","2:36:57","3:01:41","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:21","3:12:19","5764","5085","1003",""
"7043","Young, Michael","65","M","Orchard Lake","MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:12","0:44:41","1:07:27","1:30:25","1:35:27","1:53:15","2:16:29","2:40:03","3:02:52","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:22","3:12:51","5882","5172","5",""
"12443","Yoshida, Taro","51","M","Monterey Park","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:45","0:45:02","1:07:11","1:29:42","1:34:40","1:52:15","2:16:01","2:40:27","3:03:37","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:25","3:14:09","6181","5375","405",""
"5255","Yost, Logan","27","M","Greenacres","WA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:30","0:42:43","1:03:50","1:25:01","1:29:37","1:46:05","2:08:40","2:38:11","3:04:26","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:27","3:14:54","6381","5523","3047",""
"8195","Yang, Lijia","47","M","Rutherford","NJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:42","0:44:43","1:06:40","1:28:49","1:33:38","1:51:12","2:15:12","2:40:04","3:04:12","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:27","3:14:55","6391","5529","788",""
"9854","Young, Mark","47","M","Glasgow","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:04","0:41:51","1:02:46","1:24:25","1:28:58","1:46:10","2:11:26","2:38:07","3:04:26","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:28","3:15:37","6570","5648","826",""
"6131","Yang, Guo Ping","50","M","Scarborough","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:11","0:48:01","1:11:06","1:34:09","1:39:02","1:56:35","2:19:31","2:42:55","3:05:34","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:28","3:15:38","6578","5655","450",""
"6155","Yoo, David","48","M","Ridgewood","NJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:00","0:46:31","1:08:51","1:31:32","1:36:27","1:54:11","2:17:44","2:42:00","3:05:36","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:28","3:15:39","6581","5656","828",""
"12357","Yourek, Gregory","45","M","Clayton","DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:55","0:45:45","1:08:59","1:32:31","1:37:32","1:55:35","2:19:29","2:43:08","3:05:59","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:29","3:15:49","6615","5679","836",""
"12418","Yao, Wei Song","55","M","Fremont","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:52","0:45:28","1:08:20","1:31:12","1:35:55","1:54:19","2:18:13","2:42:53","3:06:06","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:29","3:16:11","6711","5744","156",""
"16307","Yamazaki, Takeshi","55","M","Rochester","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:25","0:44:22","1:06:39","1:29:22","1:34:25","1:52:28","2:17:06","2:42:17","3:05:54","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:30","3:16:23","6763","5784","158",""
"1000","Yitref, Gedion","32","M","Evanston","IL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:19","0:36:11","0:54:15","1:12:47","1:16:54","1:40:12","2:06:47","2:39:26","3:06:56","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:30","3:16:32","6793","5806","3136",""
"12203","Yang, Yudi","49","M","Martinville","NJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:42","0:44:51","1:07:29","1:30:36","1:35:31","1:53:47","2:18:08","2:43:09","3:07:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:35","3:18:30","7322","6143","969",""
"12030","Young, Ryan","45","M","Los Angeles","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:48","0:45:11","1:07:30","1:29:47","1:34:37","1:52:12","2:16:32","2:42:34","3:07:15","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:37","3:19:29","7621","6341","1031",""
"8550","Yanagawa, Eiji","52","M","Houston","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:28","0:44:48","1:07:14","1:29:53","1:34:46","1:52:50","2:17:12","2:43:21","3:09:02","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:39","3:20:23","7855","6486","598",""
"6616","Yeh, Peter","48","M","Long Beach","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:40","0:44:50","1:07:09","1:29:57","1:34:51","1:53:58","2:19:21","2:45:33","3:11:10","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:44","3:22:32","8410","6817","1163",""
"9771","Yates, Mike","48","M","Ottawa","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:43","0:44:47","1:06:40","1:28:48","1:33:38","1:51:01","2:14:57","2:41:37","3:09:16","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:46","3:23:34","8679","6961","1198",""
"11653","Yang, Xiaowei","51","M","Davis","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:40","0:46:56","1:10:05","1:33:46","1:38:54","1:57:21","2:22:19","2:48:17","3:14:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:51","3:25:47","9264","7293","792",""
"12093","Yanagida, Masao","54","M","Arlington Heights","IL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:33","0:45:44","1:09:07","1:33:18","1:38:36","1:57:59","2:23:57","2:49:39","3:15:07","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:52","3:25:59","9330","7320","798",""
"12400","Yost, Jeffrey","49","M","Monclova","OH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:05","0:47:47","1:11:35","1:35:25","1:40:34","1:59:24","2:24:05","2:48:51","3:14:43","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:55","3:27:16","9689","7508","1347",""
"14217","Yu, Haiming","52","M","Pleasanton","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:26","0:48:33","1:12:41","1:36:53","1:42:07","2:00:55","2:26:16","2:52:15","3:17:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:57","3:28:03","9898","7612","850",""
"5834","Yang, Shih-An","39","M","New Taipei City","TWN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:51","0:45:45","1:08:52","1:31:46","1:36:52","1:55:37","2:21:24","2:49:12","3:16:07","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:57","3:28:20","9988","7659","3516",""
"9537","Yu, Kunquan","47","M","Katy","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:16","0:46:02","1:09:10","1:33:08","1:38:25","1:57:31","2:22:33","2:48:43","3:15:52","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:57","3:28:25","10018","7673","1386",""
"10268","Yu, Pin Gang","46","M","Waterloo","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:41","0:42:42","1:03:33","1:24:46","1:29:26","1:46:37","2:11:22","2:41:34","3:16:20","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:59","3:28:59","10191","7754","1404",""
"4174","Young, Charlie","28","M","West Chester","PA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:19","0:48:54","1:13:25","1:39:06","1:44:20","2:03:16","2:28:23","2:53:30","3:18:17","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:59","3:29:00","10197","7757","3530",""
"4930","Yong, Chee Ken","27","M","Saint Paul","MN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
